likes,body,time
9,"«Есть погибшие. Есть те, кто выжил»

➡Читать далее: https://russian.rt.com/ussr/news/786907-ukraina-krushenie-samolyota",1601060029
22,"На Украине примут особенные меры в отношении пользователей «ВКонтакте» 
 
➡Читать далее: https://russian.rt.com/ussr/news/786711-ukraina-uchyot-vkontakte",1601059607
41,"Мэр Ялты принял решение насчёт поддержавшего протесты в Белоруссии заместителя 
 
➡Читать далее: https://russian.rt.com/russia/news/786714-mer-yalta-protesty-belorussiya",1601059163
10,"Полиция проверяет информацию о крушении самолёта под Харьковом 

➡Читать далее: https://russian.rt.com/ussr/news/786902-policiya-proveryaet-informaciyu",1601058721
9,"В ВОЗ выступили с тревожным прогнозом

➡Читать далее: https://russian.rt.com/world/news/786896-voz-smertnost-koronavirus",1601058120
6,"BAFTA вслед за «Оскаром» меняет свои правила

➡Читать далее: https://russian.rt.com/nopolitics/article/786646-bafta-pravila-tolerantnost",1601057700
11,"Собянин оценил возможность возвращения к жёстким ограничениям в Москве 
 
➡Читать далее: https://russian.rt.com/russia/news/786639-sobyanin-zhyostkie-ogranicheniya",1601057280
4,"Стало известно о встрече Светланы Тихановской с Джорджем Кентом

➡Читать далее: https://russian.rt.com/ussr/news/786889-tihanovskaya-zampomoschnika-gossekretarya",1601056880
1,"Новые подробности страшного убийства девочки в Нижегородской области 
 
➡Читать далее: https://russian.rt.com/russia/news/786632-nizhegorodskaya-oblast-zaderzhanie-devochka-ubiistvo",1601056417
28,"В МИД сделали громкое заявление касательно дела Навального 

➡Читать далее: https://russian.rt.com/world/news/786887-mid-tehsekretariat-ozho",1601055934
4,"Тревожные новости из Великобритании

➡Читать далее: https://russian.rt.com/world/news/786865-britaniya-koronavirus-statistika",1601055420
21,"ЦУМ оштрафован более чем на 1 млн рублей 
 
➡Читать далее: https://russian.rt.com/russia/news/786645-cum-shtraf-million",1601054963
7,"«Это проблема, которую Россия как ядерная держава должна решить в срочном порядке» 
 
➡Подробнее: https://russian.rt.com/world/news/786626-gorbachyov-tramp-yadernaya-politika",1601054507
23,"МИД прокомментировал данные о бутылке в ситуации вокруг Навального 

➡Читать далее: https://russian.rt.com/world/news/786880-mid-navalnyi-podopleka",1601054065
95,"Путин посетил место проведения учений «Кавказ-2020»

➡Читать далее: https://russian.rt.com/russia/article/786746-putin-rossiya-ucheniya-kavkaz-2020",1601053621
12,"«Точно так же следует поступить и сегодня»

➡Читать далее: https://russian.rt.com/russia/news/786874-sobyanin-udalyonka-perevod-meriya",1601053140
33,"В МИД России сделали громкое заявление по ситуации вокруг Навального 

➡Читать далее: https://russian.rt.com/world/news/786876-mid-rossiya-navalnyi-germaniya",1601052684
57,"Су-27 поднимался на перехват двух B-52H США над Балтийским морем

➡Читать далее: https://russian.rt.com/russia/news/786873-istrebitel-baltiiskoe-more",1601052257
