likes,body,time 
144,Глава Мосгорсуда Ольга Егорова подала в отставку. Она возглавляла его с 2000 года,1599868837
319,"Центр, возглавляемый им, принимал участие в исследовании отравления Алексея Навального фосфороорганическими соединениями.",1599865229
148,"Курьер предлагал девочке «подружиться», хотя, по его словам, знал, что она «маленькая».",1599861629
181,"Минобороны пояснило, что дело в том, что Россия в 1997 году присоединилась к Конвенции о запрещении химического оружия, поэтому с тех пор в стране оно не производится, а его старые запасы уничтожены",1599858029
92,"«Буду работать над внедрением новых технологий в школах, разработкой государственных информационных систем, которые сделают образовательный процесс школьников более эффективным», — заявила уволившаяся Людмила Бокова",1599852610
149,Еее червяк,1599850810
105,"Теперь в теории пациента смогут посещать не только родственники, но и другие близкие люди. Правда, на практике все по-прежнему может не работать.",1599849010
71,"Министерство финансов России разработало новый проект бюджета на ближайшие три года. Он составлен с учетом новой реальности: Россия переживает тяжелый кризис, вызванный коронавирусом, в бюджете образовался значительный дефицит. Еще два месяца назад Минфин собирался урезать со следующего года финансирование многих расходов, но затем передумал. Теперь секвестр перенесен как минимум на год. Остается шанс, что экономика России сможет быстро восстановиться, и секвестр бюджета вообще не понадобится.",1599847209
205,"В своем фильме «ВИЧ в России», вышедшем в феврале, Юрий Дудь рассказывал про экспресс-тест на ВИЧ и протестировался на камеру сам. Это привело к большой популярности таких тестов — раньше их активно использовали преимущественно некоммерческие организации. Но теперь приобрести их стало очень сложно.",1599845409
214,"Приложения «Россия 1», «Россия телевидение и радио», «Вести fm» и «Вести.ру» удалены по требованию Службы безопасности Украины",1599843609
119,"Несколько дней назад со ссылкой на источники о новой, ранее неизвестной версии вещества писало издание Die Zeit",1599841809
161,"Правоохранительные органы даже не пытались связаться с Певчих, хотя ее телефон был постоянно включен. Ее ни разу не вызывали на допросы и опросы, она не получала никаких повесток",1599840009
104,🐷🐷🐷,1599838209
116,"Глава Следственного комитета Александр Бастрыкин анонсировал создание в силовой структуре специального отделения — для борьбы с реабилитацией нацизма и искажением истории.

Ученый Кирилл Титаев объясняет, почему это очень странная и опасная инициатива.",1599836409
117,Уголовное дело в отношении жительницы Читы за пост во «ВКонтакте» завели по рапорту оперативника Центра «Э». Он же завербовал ее,1599834608
100,"В Беларуси действительно находится группа сотрудников российских государственных и провластных СМИ, прежде всего с канала RT. Их поддержка заметна по резко изменившейся риторике белорусского гостелерадио. ",1599832808
1111,,1599831873
312,Штош.,1599831008
92,"Телеграм-канал 1ADAT позиционирует себя как «народное движение», помогающее жителям Чечни, пострадавшим от произвола сотрудников правоохранительных органов, а своих подписчиков называет «борцами с режимом Рамзана Кадырова»",1599829208
227,"«В 9 утра 11 сентября должна была начаться новая страница в жизни Жанетты Цой. Это был первый день ее новой работы в новой стране — и они с мужем верили, что их ждет прекрасное будущее, такое же большое и яркое, как рассвет над Нью-Йорком. 32-летняя Жанетта Цой только-только приехала из Казахстана, ей с трудом верилось, что ее приняли на работу бухгалтером в компанию Marsh & McLennan, которая располагалась в одном из самых высоких зданий мира».",1599827408
1307,Официально разрешено перестать страдать,1599825608
227,"26% россиян оценивают текущее материальное положение своей семьи как плохое. Также каждый четвертый россиянин считает, что через год его семья будет жить еще хуже, чем сейчас.",1599823808
125,"Ну как забыл-то, ведь имя буквально с языка слетает: «Экс Эш Эй-Твелв». Что тут сложного!",1599822008
74,"Осенний вечер + плед + хороший сериал = идеальный гилти плеже. А вот целых 5 вариантов для просмотра.

Это партнерский материал",1599819524
108,Ждем Лукашенко в России в понедельник. ,1599817724
200,"За тем, как развивались события 11 сентября 2001 года, в прямом эфире наблюдали миллионы людей. 

Фотографы, которые приехали к Всемирному торговому центру в Нью-Йорке, сняли столкновение самолета со второй башней, ее обрушение, и людей, которые выпрыгивали из окон, спасаясь от пожара.",1599817159
92,"Хакерская группа Strontium, которую связывают с ГРУ России, за последний год атаковала более чем 200 организаций, связанных с предстоящими президентскими выборами в США.

Компания Microsoft утверждает, что это та же группировка, что в 2016 году взломала почту Хиллари Клинтон. Сейчас целью хакеров стал предвыборный штаб Джо Байдена.

Еще в расследовании Microsoft говорится, что вмешаться в выборы пытаются хакеры из Китая и Ирана.",1599815012
112,"МВД предлагает обязать всех мигрантов, находящихся в России более 30 суток, не только сдавать отпечатки пальцев, но и фотографироваться, проходить медицинское освидетельствование и получать ID-карты. Карты будут электронными и заменят бумажные.",1599812833
344,"19 лет назад боевики «Аль-Каеды» захватили в США четыре гражданских лайнера и направили их в башни Всемирного торгового центра в Нью-Йорке и здание Пентагона в Вашингтоне. Эти теракты стали крупнейшими в мировой истории.

До сих пор вокруг событий 11 сентября существует множество мифов и конспирологических теорий. В 2016 году у нас выходил текст с ответами на популярные вопросы о самих терактах и их последствиях.",1599810610
590,"В Совбезе ООН подняли тему отравления Алексея Навального. США призвали Россию сотрудничать с международным сообществом в расследовании нападения на политика. Представитель России Василий Небензя заявил, что оснований для расследования нет",1599805863
331,"К 2035 году общественный транспорт в России может стать бесплатным, но при условии введения механизма «пользователь платит» для автомобилистов, то есть с них начнут взымать плату за проезд по дорогам, даже в городах. Такой проект новой транспортной стратегии разработан в Минтрансе РФ. Предполагается, что его финальная версия будет внесена в правительство в феврале 2021 года.",1599803630
192,Известность ей принесло участие в британском сериале «Мстители» и роль девушки агента 007 в фильме «На секретной службе ее Величества».,1599798863
349,Нобелевский лауреат по литературе и член президиума Координационного совета белорусской оппозиции Светлана Алексиевич обратилась к российской интеллигенции. На ее обращение ответила писательница Людмила Улицкая. ,1599795263
130,"Компания Discovery Networks Denmark  выпустила на телеканале Dplay первый эпизод документального сериала «Секретные записи с Петером Мадсеном».

Убийство журналистки Ким Валль считается одним из самых жестоких в истории Дании.",1599791663
555,🦔🦔🦔 спешат за угощением,1599788063
88,"Адвокат Мистрюкова заявил, что изменение меры пресечения связано с состоянием здоровья его подзащитного, а не со сделкой со следствием.",1599784463
220,"Эминем проснулся у себя дома и увидел незнакомца. Рэпер спросил его, что он делает в его доме, а тот ответил, что пришел, чтобы убить Эминема.",1599780863
216,"«АртдокСеть» — один из конкурсов фестиваля документального кино «Артдокфест». Всю программу «Артдоксети» можно посмотреть онлайн на сайте фестиваля.

Специально для «Медузы» президент «Артдокфеста» режиссер Виталий Манский кратко рассказывает о всех конкурсантах «АртдокСети».",1599777263
93,"Больных ОРВИ отправляли на карантин последние пять месяцев, чтобы остановить распространение коронавируса",1599775463
68,"Все сделано в Китае! Может, акций китайских прикупить? А заодно корейских, индийских и еще каких-нибудь экзотических? Говорим про инвестиции в далекие, развивающиеся и азиатские рынки в новом выпуске нашего финансового подкаста «Калькулятор»",1599773663
45,"Это будет вторая сухопутная граница, которую Россия откроет после коронавируса — в августе была открыта граница с Абхазией",1599771863
104,"В Минске задержан журналист Дмитрий Семченко, который в августе уволился с государственного телеканала ОНТ. Его называли неформальным руководителем президентского пула Александра Лукашенко",1599770063
84,"Чтобы получить разрешение на захоронение, дело об убийстве должны передать конкретному следователю. В прокуратуре заявляют, что передали дело еще два дня назад, в СК - что ничего не получали",1599768263
193,"«Считаю, что у нас хорошие отношения и это для меня проходной и неважный инцидент», — прокомментировал извинения президент Сербии Александр Вучич",1599766463
67,"После выступления Закаева в поддержку 1ADAT спикер парламента Чечни Магомед Даудов заявил, что раз тот назвал себя модератором, значит с него «надо требовать спрос»",1599765226
288,"В квартире Светланы Алексиевич уже два дня дежурят европейские дипломаты, чтобы защитить ее от возможного задержания. Алексиевич — последний член президиума КС оппозиции, остающаяся на свободе в Белоруссии. Остальные шестеро либо находятся под стражей, либо под давлением покинули страну.",1599763426
289,"Сегодня исполняется 56 лет со дня рождения Егора Летова. В прошлом году мы делали большой спецпроект, посвященный музыканту.

Вот один из материалов, которые вышли тогда — подборка любимой музыки лидера «Гражданской обороны». Эти песни Летов ценил, покупал, советовал, рассказывал о них в интервью.

Другие материалы спецпроекта «Без меня» можно посмотреть по ссылке: 

https://meduza.io/specials/letov",1599761626
150,Новая структура в Следственном комитете займется «предотвращением искажения исторических фактов»,1599760875
41,"3D — это все-таки искусство или аттракцион? Почему до «Аватара» никто не верил в успех объемного кино (а Хичкок еще в 50-е годы считал это устаревшей технологией)? Каким было трехмерное кино в Советском Союзе?

Кинокритики Антон Долин и Егор Беликов в подкасте «Истории кино» обсуждают, как технологии изменили индустрию и почему фильмы в шлемах виртуальной реальности еще долго не станут массовыми.",1599759074
79,"Три года лишения свободы условно — срок, который запрашивало для боксера гособвинение",1599757274
281,"Минюст России будет добиваться, чтобы адвоката Эльмана Пашаева, защищавшего актера Михаила Ефремова, лишили адвокатского статуса",1599755474
41,"Дональд Трамп еще в начале февраля в интервью журналисту Бобу Вудворду называл коронавирус смертоносным и говорил, что он в пять раз опаснее гриппа. При этом публично Трамп уверял, что все в порядке и весной коронавирус «чудесным образом исчезнет». Вудворд о своей беседе с президентом ничего не рассказывал — он приберег ее для своей книги, которая выйдет 15 сентября.",1599753674
162,"Лукашенко принял подарок и отметил, что ему удалось добиться «очень хороших договоренностей» с премьер-министром России Михаилом Мишустиным ",1599751874
170,"На этой неделе в Екатеринбурге параллельно проходят два фестиваля: Ural Pride Week и «Скрепа». Организаторы первого — екатеринбургский Ресурсный центр для ЛГБТ, второго — консервативное движение «Сорок сороков».

Последние объявили о проведении своего фестиваля на полторы недели позже центра для ЛГБТ, впрочем, «Сорок сороков» утверждают, что их «неделя традиционных ценностей» была запланирована давно.

При этом во время фестивалей в центре города появились казачьи патрули, которые пытаются задерживать прохожих с яркой внешностью.",1599750074
192,"Был протестный дом, стал провластный",1599748274
91,"Загорелись склады с маслом и покрышками. Сейчас пожар уже локализован, о пострадавших не сообщается.",1599746474
478,"«Хватит нам в округах драться между собой! Единороссы стоят в стороне и хлопают в ладоши этому зрелищу. В итоге их кандидаты проезжают в гордуму на зеленый свет», — так объяснил «Медузе» идею создания коалиции «Шуя 2020» глава горкома КПРФ Алексей Чесноков.",1599744674
88,"Сегодня в подкасте «Что случилось» — один из ближайших соратников Алексея Навального Леонид Волков.

Мы поговорили о региональных выборах — они проходят в условиях чрезвычайного давления на оппозицию. По их результатам сторонники Навального рассчитывают создать в стране политическую силу — вторую по влиянию после провластной «Единой России».",1599742874
87,"В Новом крыле Дома Гоголя в Москве открылась выставка «Больше, чем фотография: Американский тинтайп», на которой можно увидеть редкие снимки и портреты американцев второй половины XIX века.

Тинтайп (или ферротип) — это один из видов ранней фотографии, где вместо бумаги использовались металлические пластинки, покрытые темным лаком и светочувствительной эмульсией. ",1599741074
95,"Инструкция для тех, кто хочет купить новый смартфон или планшет, но во всех этих мегапикселях и гигагерцах не очень-то разбирается.

Это партнерский материал",1599739274
61,"На экраны вышел игровой ремейк диснеевского мультфильма «Мулан» — на этот без дракончика Мушу и ручного сверчка. И даже без песен. Отличия от оригинала на этом не заканчиваются. Кинокритик «Медузы» Антон Долин рассказывает, какой получилась новая версия",1599738823
162,"Сразу в трех штатах Западного побережья США — Калифорнии, Орегоне и Вашингтоне — продолжаются лесные пожары. Сгорели дома тысяч людей, есть погибшие. В Калифорнии из-за пожаров небо стало оранжевым.

Посмотрите, как это выглядит:",1599737024
72,"По словам пресс-секретаря президента Дмитрия Пескова, Путин сообщил итальянскому премьер-министру, что российские власти «настроены на то, чтобы пролить свет на причины произошедшего и заинтересованы в этом».",1599735224
151,Обычно воры уезжают с места преступления на украденном велосипеде. Но кто в здравом уме захочет сидеть на птичьем помете?,1599734196
64,"Развернутые ответы есть, но посмотреть на них (по крайней мере пока) нельзя — их отправили в редакцию научного журнала The Lancet",1599733359
161,"Алексея Навального вывели из искусственной комы 7 сентября. Сегодня издания The Insider и Der Spiegel сообщили, что политику стало лучше. Он якобы уже может вспомнить все, что было до отравления. По другим данным, Навальный даже может говорить.

По данным The Insider, оппозиционер восстанавливается быстрее, чем другие жертвы отравления ядом из группы «Новичок» — хотя накануне сообщалось, что он был отравлен более опасным типом «Новичка».

Ближайшие соратники Навального, Кира Ярмыш и Леонид Волков, заявили, что в материале Der Spiegel много фактических ошибок и что статья «очень сильно преувеличена»",1599731559
182,Представители «Норникеля» пока не прокомментировали иск. Ранее компания заявляла о несогласии с оценкой ущерба от аварии,1599729759
83,"Как пишет Bloomberg, Кипр требует, чтобы в санкционный список также были включены семь турецких компаний, ведущих буровые работы по добыче природного газа на спорном участке шельфа. Санкции введут, только если все 27 стран единогласно проголосуют «за»",1599727959
80,"Доставайте листочки, берите ручки — начинаем проверочную работу по мемам!

Это партнерский материал",1599726159
168,"По словам госсекретаря США Майка Помпео, США дали России понять, что она должна наказать виновных в отравлении Алексея Навального",1599724359
186,"Россияне, которые одобряют действия Лукашенко, считают, что он «законно избранный президент, действует в рамках закона» и что он «против повторения в стране „украинского“ сценария».",1599722463
1083,"По данным врачей, физически Алексею Навальному удастся восстановиться после отравления как минимум на 90%, психически он уже практически полностью в норме, пишет The Insider.",1599720513
313,"Представительницу Координационного совета белорусской оппозиции Марию Колесникову после похищения 7 сентября в центре Минска доставили в управление МВД по борьбе с организованной преступностью, а затем в КГБ Беларуси, рассказала ее адвокат. Силовики сначала угрожали Колесниковой физической расправой, а затем принуждали покинуть страну. Сейчас она находится в минском СИЗО №1, ее заключили под стражу по подозрению в призывах к захвату власти.",1599718113
313,"13 сентября в России пройдет единый день голосования. В большинстве выборных регионов Кремль попытался не допустить сильных кандидатов до участия в выборах. Но выжечь политическую поляну у власти получилось не везде. Рассказываем о кампаниях, где сохраняется интрига.",1599714413
452,А ведь это лишь фрагмент из интервью Лукашенко российским каналам...,1599710161
296,"Трое жителей Екатеринбурга получили от 4 лет условно до 7 лет колонии по делу об участии в движении АУЕ, призывах к экстремизму и возбуждении ненависти или вражды к сотрудникам ФСБ и полиции.

Фигурантами дела стали Николай Бабарика, который в 2011 году создал в ВК паблик «А.У.Е», а также его жена и друг.

Это первый после запрета АУЕ приговор за организацию ячейки этого движения.",1599706561
69,"Сейчас у проекта 34 кухни в Москве, которые выполняют более 20 тысяч заказов в день. В 2020 году сервис планирует достичь выручки более трех миллиардов рублей.",1599702961
200,Когда-нибудь закроют и «Дом-2». Возможно,1599699360
118,Болельщиков признали виновными по административной статье о нарушении правил поведения на спортивных мероприятиях.,1599695760
178,"Обращение, помимо, Алексиевич, подписали председатель Белорусской ассоциации журналистов Андрей Бастунец и глава организации «Репортеры без границ» Кристоф Делуар",1599693960
83,"Испытания решили приостановить из-за побочной реакции у одного из участников испытаний. В III фазе испытаний вакцины от AstraZeneca задействованы около 30 тысяч человек в США, Великобритании, Бразилии и ЮАР.",1599692160
209,Ежегодные учения должны были начаться 10 сентября,1599690360
123,"Нарушения были обнаружены в публичной активности Пашаева, а не в самой стратегии его защиты в деле Ефремова",1599688560
213,"«Информация, которая нужна сейчас, есть у России, а не у Германии», — отметила официальный представитель правительства Германии",1599686760
468,Играет музыка из «Секретных материалов»,1599684960
88,🎮🎮🎮,1599683160
186,"Очень странно слышать, как Пугачева скандирует: «Сотни сук катят ко мне, сотни сук хотят камней. Как дела, как дела, это новый Cadillac»",1599681360
205,23-летняя Мадина Умаева из Гудермеса умерла в июне во время ссоры с родителями мужа. СК во второй раз отказался расследовать ее смерть,1599679560
77,"Как сохранить отношения с бездетными друзьями после рождения ребенка? И реально ли это — ведь кажется, у вас теперь мало общего? И может быть, настало время найти новых друзей?

Обсуждаем в новом выпуске нашего честного подкаста о материнстве «Ты же мать»",1599677760
84,"Вышел короткометражный фильм «Процесс» с Михаилом Ефремовым. Актер снялся в нем незадолго до того, как попал в ДТП, которое привело к гибели Сергея Захарова",1599675960
484,"Отравители предполагали, что Навальный умрет прямо в самолете. Этого не случилось «благодаря цепочке счастливых случайностей», пишет DIe Zeit — быстрой реакции пилота, сразу посадившего самолет, и действиям врачей, немедленно вколовших политику атропин.",1599674160
419,"Как выяснил ФБК, Минниханов и его жена владеют недвижимостью в Татарстане, Москве, Дубае и Франции. А у одного из их особняков под Казанью даже есть собственная плавучая вертолетная площадка — которая по документам является республиканской собственностью",1599673392
221,Очень красивый первый трейлер «Дюны» — экранизации одного из наиболее известных фантастических романов XX века,1599671592
129,"Михаил Ефремов в СИЗО попал в камеру, рассчитанную на восемь человек, но вместе с ним в ней сидят еще двое человек. Актер описал сокамерников словами «обычные ребята». Пока что он не хочет ни с кем общаться: «Больше сам в себе». Говоря о вынесенном приговоре, Ефремов заявил, что адвокат Эльман Пашаев «подставил» его на восемь лет заключения.",1599669792
125,"В Турции ужесточили антикоронавирусные ограничения после того, как в стране зарегистрировали рекордное число новых случаев COVID-19 с мая. В Турции могут находиться десятки тысяч российских туристов",1599667992
175,"Несмотря на то, что обычно белорусские силовики задерживают на акциях протеста только мужчин,вчера все было иначе. Мы попросили автора фото рассказать, при каких обстоятельствах он снял эту фотографию — и что стало с ее героинями.",1599666192
220,"Протестующие ведут себя как фашисты, синяки они нарисовали себе сами синей краской, во всем виноваты айтишники, — краткий пересказ долгожданного интервью Лукашенко российским журналистам",1599664392
140,,1599663918
72,"В заявлении МИД говорится, что протест был выражен «в связи с выдвижением Федеральным правительством ФРГ голословных обвинений и ультиматумов в адрес России в контексте заболевания и госпитализации российского гражданина Алексея Навального».",1599662592
146,"«Это тихий, интимный, спокойный и абсолютно безнадежный портрет войны XXI века, которую журналисты небезосновательно называют третьей мировой. Картина тлеющих и не затухающих конфликтов на религиозной и политической почве, размытых границ между вторжением и миротворческой миссией, внешним и внутренним противником. Ночной пейзаж, тонущий во тьме идеологической неразберихи, где черное на вид не отличается от белого»

Антон Долин — о самом обсуждаемом фильме Венецианского кинофестиваля, документальной ленте «Ночное»",1599660792
128,"По статье «призывы к действиям, направленным на причинение вреда национальной безопасности» Марии Колесниковой грозит от двух до пяти лет лишения свободы",1599658992
175,После обращения Чака Норриса мусор в Якутске исчезнет сам собой,1599657192
137,"В Беларуси, кажется, появился сильный оппозиционный лидер — Мария Колесникова, которая не дала спецслужбам выслать себя из страны. При этом противостояние протестующих с властью похоже на пат: силовики и госаппарат по-прежнему находятся под контролем Александра Лукашенко, а оппозиция выражает свое несогласие исключительно мирно.

А в истории были примеры, когда акции ненасильственного сопротивления приводили к демонтажу сильных авторитарных режимов? Появление у протестующих нового лидера что-то изменит? И разве Александр Лукашенко уже не начал выигрывать в этой дуэли?

В сегодняшнем эпизоде подкаста «Что случилось» мы обсуждаем эти вопросы с политологом, специалистом по странам бывшего СССР Аркадием Дубновым.",1599655392
333,А ведь это лишь фрагмент из интервью Лукашенко российским каналам...,1599653697
142,"Всего будет введено четыре стандарта. Так, например, один из них касается актерского состава. В нем три пункта:

✔️по меньшей мере один из исполнителей главных ролей или ролей второго плана имеет азиатское, афро- или латиноамериканское происхождение;
✔️по меньшей мере треть исполнителей ролей второго плана и массовки — женщины, представители небелого населения, ЛГБТК+ или люди с особенностями физического или ментального развития;
✔️основная сюжетная линия фильма связана с одной из этих групп населения.

Разбираемся в новых требованиях:",1599653364
163,"«Специалисты говорят, что разговаривают ни немцы, ни поляки, а однозначно разговаривают американцы, Потому что там английский такой специфический у американцев», — сказал Лукашенко.",1599651564
109,"9 сентября в Минске задержали юриста Максима Знака — последнего из активных членов президиума Координационного совета белорусской оппозиции, который был создан 14 августа. 

Вот что произошло с остальными членами президиума КС.",1599649764
317,"Александр Лукашенко и пресс-секретарь Владимира Путина Дмитрий Песков — о том, возможно ли повторение белорусских событий в России",1599647957
80,"Apple обвиняет Epic Games в нарушении контракта на пользование App Store и требует возмещения финансового ущерба. О какой сумме идет речь, не уточняется.",1599646690
134,"Мария Колесникова находится под арестом в минском СИЗО № 1 на улице Володарского, сообщил изданию Tut.by ее отец Александр Колесников.",1599644890
90,"За нарушение запрета грозит штраф — от 100 фунтов стерлингов за первый проступок до 3,2 тысячи фунтов для постоянно нарушающих запрет.",1599644187
408,"Вчера вечером на Комаровском рынке в Минске прошла акция солидарности с одним из лидеров белорусской оппозиции Марией Колесниковой.

На акцию пришли женщины с детьми. Омоновцы жестко задерживали протестующих, в том числе пожилых женщин.",1599642386
148,"Небольшие изменения в формате новостей «Медузы». Мы больше не будем ставить маркировку «надежный источник», «требует подтверждения» или «ненадежный источник» в новостных заметках. И вот почему.",1599641291
191,"Среди требований есть, например, такое: по меньшей мере один из главных или важных второстепенных героев должен иметь азиатское, афро- или латиноамериканское происхождение.

Требования разделены на четыре категории. Картина должна соответствовать как минимум двум из них, чтобы получить «Оскар» в категории «Лучший фильм». Новые правила заработают с 2024 года.",1599639491
557,"Соперница Александра Лукашенко на выборах президента Беларуси Светлана Тихановская записала обращение к жителям России — и попросила их не верить тому, что российская пропаганда рассказывает о протестах в Беларуси.",1599637691
146,"Члена президиума Координационного совета белорусской оппозиции, юриста Максима Знака увезли в неизвестном направлении.

По данным адвоката Знака Дмитрия Лаевского, делом занимается Следственный комитет. «Сейчас у Максима Знака дома планируется обыск. Причины и поводы неизвестны»",1599636335
